Names,Exp.Outstate,Student,Books,Faculty,Top.Room.Band,S.F.Ratio,Personal.Grad
Westminster College,-0.10044008624664176,-1.7773982381913216,-1.2148117686547422,0.47537003340602507,-0.7128798914389775,-0.22263732628049784,0.18507018225895241
Westminster College of Salt Lake City,-0.7634630012290462,-0.7190062173770222,1.02711953917788,-0.8346302437008324,-0.5075900131735241,-0.6050093053106951,0.2034673250766135
Westmont College,0.7888041498134882,-1.4263608720675813,-0.240877246321334,0.007890421187464493,-0.16984525164689307,0.41894368666644133,0.8715673043489875
Wheaton College IL,1.7976402797736521,-1.565542634846011,-0.30707137007562035,-0.4535928396435827,-1.679777674524509,-0.08421366936794976,0.4420140949007881
Westminster College PA,2.5529833610898374,-2.1974510917947017,0.7144456033211726,-0.2467226668982693,1.5872801962170635,0.5932271356909892,-0.10835058277083659
Wheeling Jesuit College,-0.9872481778646831,-1.2892973558736842,-0.34221330285604,0.5990524110108688,0.3229117051447319,0.799680351545943,-0.0991296482597924
Whitman College,2.2337296760623335,-2.412505437164188,0.5648410192621384,0.16673001924435465,-0.6438586658355239,0.6124900622939282,-0.2832099949354836
Whittier College,1.1467290850917267,-1.2104889512488233,0.6669789729507666,-1.0926897232447503,0.6542344140589766,-0.4015457130994558,0.5151056758074332
Whitworth College,0.46467464945600157,-0.5746419025085455,0.9999747351966772,-0.7958477714860852,-1.0846899064869633,0.7435210426900193,1.4149702771037618
Widener University,0.6426669658253154,-0.3123460776925173,0.18077354066090018,-0.8773831737373197,1.169894616006861,-0.21776771047821442,0.11627738869850653
Wilkes University,-0.2525822885308756,-0.6399288619502914,0.012839829175414794,-0.47745198966525854,1.325991715990521,0.3647671348207581,0.40787779485815046
Willamette University,1.9522989586445358,-1.6776184510010206,-1.1734236326707488,-1.10973719764727,-0.32148990531547794,-0.13091524145683198,-0.29901416316026036
William Jewell College,-0.7156417070088371,-0.4433763646381243,0.8746798895176722,-1.2282793190281707,-1.4360860976598155,-1.1708689378260764,0.5013025583213139
William Woods University,-2.4933974480024546,-0.16288277976372229,2.4287778076404307,0.2691438276572493,-0.5798358369480071,-1.4960296213192341,1.9361518342509134
Williams College,5.645594749901695,-3.243201345925832,-0.206190253580768,-0.20964753494382787,-1.08892394938832,-0.6931344176501298,0.7270630497771939
Wilson College,-0.2113589712938476,-2.4160248846664794,-0.48200322707184345,0.4832028622412345,0.8259250156094744,-0.6207355063003427,-0.2332057302373574
Wingate College,-1.569840382288649,-0.2710534131897657,-0.14063543097529518,-0.006611213483285934,0.09167018796523527,0.4105269757253864,0.8886298292092424
Winona State University,-2.6083664978753975,1.4939657076181763,-1.7534000737589153,0.5751874003835267,-1.097048300779133,-0.5340150736703564,-0.056766395001530454
Winthrop University,-0.8010206415953305,0.4777907814860486,0.5581597612219786,-0.679896016910481,-1.1216106593373498,-0.4339337209378014,0.3494610502699204
Wisconsin Lutheran College,-2.471396812166197,-1.4853851090262853,0.7498601259272597,1.2976963007098274,-0.48580660924278657,-1.4550496110486635,-0.48665550384326306
Wittenberg University,1.5998105753571565,-1.4504404079231423,-1.1658719676898717,-0.49575578085425304,0.05388089580148515,-0.10950130246064504,-0.021962862993078598
Wofford College,1.6119217600475655,-1.3967625863229771,-0.3228317358218732,-1.4060960337679886,-1.4246010704361218,0.777934106213609,0.5129877380669832
Worcester Polytechnic Institute,2.6983286851191424,-1.3252572899097825,-0.9646660273537947,-0.5156475292386858,-0.17226977271980523,0.9280086305560841,0.13174594048750343
Worcester State College,-3.328457596498961,1.2202553173739916,-0.3833879790418639,0.10855499068468064,0.7769958444742426,0.30942867906918187,-0.16502074479205991
Xavier University,0.19938949511555454,-0.686689282088504,0.05156356598598316,0.5622691572225892,0.37519075640950245,0.37334263399519313,0.848452539443191
Xavier University of Louisiana,-0.7325605963327666,-0.07723523968042756,-0.0004056418992256453,0.054316280669171775,-0.5160211179450436,0.4680142476115816,-1.3174915812301853
Yale University,7.919327354566274,-2.068328856745024,2.07356368446693,0.8520539965954007,-0.9477547451999294,-2.0699373793402334,0.08332765553575996
York College of Pennsylvania,-0.469508066002922,0.36666094318406606,-1.328915147597432,-0.10802255677181849,-1.1321759372613545,0.8398930868073594,1.3073126031026747
